edge_id,from_id,to_id
3647,3548,830
3648,3548,934
3649,3550,248
3650,3550,300
3651,3551,70
3652,3553,6
3653,3553,1203
3654,3554,2645
3655,3554,3097
3656,3555,2389
3657,3556,835
3658,3556,2533
3659,3557,438
3660,3558,340
3661,3559,1010
3662,3560,161
3663,3562,8
3664,3562,144
3665,3563,601
3666,3563,1200
3667,3563,1618
3668,3563,1798
3669,3564,931
3670,3564,1276
3671,3565,2425
3672,3566,960
3673,3566,3362
3674,3567,497
3675,3569,122
3676,3569,1486
3677,3570,683
3678,3573,8
3679,3575,43
3680,3575,2042
3681,3576,3540
3682,3577,6
3683,3577,608
3684,3577,3293
3685,3578,11
3686,3578,314
3687,3578,1435
3688,3578,1509
3689,3580,1470
3690,3581,1340
3691,3583,386
3692,3585,14
3693,3585,2015
3694,3585,2427
3695,3585,2523
3696,3588,609
3697,3588,678
3698,3592,8
3699,3592,67
3700,3595,300
3701,3595,428
3702,3595,2998
3703,3596,874
3704,3597,54
3705,3597,467
3706,3598,44
3707,3598,1108
3708,3598,3596
3709,3599,142
3710,3599,848
3711,3601,3096
3712,3603,595
3713,3603,924
3714,3603,2129
3715,3604,49
3716,3604,381
3717,3605,321
3718,3608,199
3719,3609,300
3720,3610,24
3721,3613,122
3722,3613,790
3723,3614,2485
3724,3615,361
3725,3617,49
3726,3620,672
3727,3621,2128
3728,3622,2664
3729,3623,7
3730,3623,44
3731,3623,197
3732,3624,65
3733,3624,3142
3734,3625,1770
3735,3625,3123
3736,3627,6
3737,3627,14
3738,3627,2556
3739,3628,1543
3740,3629,1406
3741,3630,2332
3742,3631,720
3743,3631,3527
3744,3633,2394
3745,3634,3548
3746,3635,33
3747,3636,10
3748,3637,185
3749,3639,197
3750,3640,271
3751,3640,1908
3752,3643,642
3753,3646,37
3754,3646,1961
3755,3648,2038
3756,3651,484
3757,3653,151
3758,3653,2096
3759,3653,3228
3760,3654,5
3761,3654,2895
3762,3656,8
3763,3656,1462
3764,3660,1128
3765,3661,2728
3766,3664,486
3767,3664,2131
3768,3665,37
3769,3665,310
3770,3665,3490
3771,3666,15
3772,3667,3025
3773,3674,2831
3774,3676,1317
3775,3677,2524
3776,3679,37
3777,3681,463
3778,3683,1214
3779,3684,150
3780,3684,217
3781,3684,2438
3782,3685,555
3783,3688,3008
3784,3689,1194
3785,3689,2659
3786,3692,34
3787,3692,1026
3788,3694,43
3789,3695,381
3790,3695,480
3791,3695,832
3792,3697,293
3793,3698,88
3794,3699,18
3795,3699,1121
3796,3700,845
3797,3701,2552
3798,3701,2858
3799,3704,47
3800,3707,1257
3801,3710,422
3802,3711,14
3803,3714,659
3804,3715,422
3805,3715,946
3806,3715,1969
3807,3717,665
3808,3717,2129
3809,3718,771
3810,3721,2425
3811,3722,3140
3812,3722,3444
3813,3723,1456
3814,3724,1098
3815,3725,1368
3816,3725,2825
3817,3726,561
3818,3726,1528
3819,3728,43
3820,3728,219
3821,3729,484
3822,3730,3072
3823,3732,3027
3824,3733,561
3825,3734,2
3826,3735,5
3827,3736,109
3828,3737,541
3829,3738,2332
3830,3739,1135
3831,3740,3598
3832,3741,65
3833,3741,570
3834,3741,589
3835,3741,1624
3836,3742,862
3837,3743,8
3838,3745,247
3839,3745,3254
3840,3746,987
3841,3749,2991
3842,3750,341
3843,3751,111
3844,3751,199
3845,3752,277
3846,3753,565
3847,3753,1404
3848,3756,44
3849,3756,2521
3850,3759,75
3851,3759,81
3852,3759,149
3853,3759,1197
3854,3760,127
3855,3761,2911
3856,3762,1231
3857,3762,2292
3858,3764,1017
3859,3764,1682
3860,3764,2799
3861,3766,842
3862,3766,2346
3863,3770,1079
3864,3770,2318
3865,3771,95
3866,3771,227
3867,3771,3064
3868,3772,7
3869,3773,2991
3870,3775,51
3871,3775,2076
3872,3776,21
3873,3778,1462
3874,3779,771
3875,3779,1343
3876,3781,2426
3877,3781,3081
3878,3781,3628
3879,3783,149
3880,3787,873
3881,3788,302
3882,3790,1726
3883,3791,1883
3884,3792,835
3885,3793,24
3886,3793,464
3887,3794,1252
3888,3795,386
3889,3798,2048
3890,3799,2589
3891,3799,2743
3892,3799,3751
3893,3800,334
3894,3802,1674
3895,3803,2814
3896,3803,3766
3897,3804,50
3898,3806,67
3899,3806,3332
3900,3810,15
3901,3810,18
3902,3810,1956
3903,3813,121
3904,3813,3684
3905,3814,950
3906,3817,2216
3907,3819,365
3908,3819,2655
3909,3820,2
3910,3822,122
3911,3822,2206
3912,3824,2430
3913,3825,13
3914,3825,2739
3915,3826,33
3916,3826,300
3917,3826,422
3918,3827,1831
3919,3827,2309
3920,3829,1849
3921,3830,38
3922,3831,1969
3923,3833,477
3924,3834,41
3925,3834,2251
3926,3835,1151
3927,3835,1379
3928,3835,2394
3929,3837,75
3930,3837,2069
3931,3837,3471
3932,3838,478
3933,3838,1504
3934,3838,3664
3935,3839,793
3936,3839,2238
3937,3841,1229
3938,3841,1739
3939,3842,44
3940,3843,292
3941,3844,1015
3942,3845,1280
3943,3846,44
3944,3846,533
3945,3847,178
3946,3847,329
3947,3848,1801
3948,3849,122
3949,3849,371
3950,3852,1477
3951,3855,2576
3952,3855,3002
3953,3856,400
3954,3856,676
3955,3857,170
3956,3857,370
3957,3857,547
3958,3858,1136
3959,3859,1187
3960,3860,1969
3961,3860,3282
3962,3861,1889
3963,3863,1379
3964,3863,3479
3965,3865,509
3966,3865,807
3967,3866,1753
3968,3867,0
3969,3867,43
3970,3867,71
3971,3867,1537
3972,3870,3401
3973,3871,156
3974,3871,710
3975,3871,2638
3976,3872,12
3977,3875,334
3978,3876,1875
3979,3876,3006
3980,3877,95
3981,3877,466
3982,3878,175
3983,3879,509
3984,3880,71
3985,3880,994
3986,3881,19
3987,3883,141
3988,3885,196
3989,3886,44
3990,3887,65
3991,3887,178
3992,3887,1110
3993,3887,3254
3994,3889,3532
3995,3891,3124
3996,3892,15
3997,3892,965
3998,3895,1934
3999,3896,3490
4000,3897,104
4001,3897,3092
4002,3899,2116
4003,3901,71
4004,3901,3598
4005,3902,162
4006,3902,570
4007,3902,1838
4008,3902,2270
4009,3903,71
4010,3904,1278
4011,3905,2385
4012,3906,6
4013,3906,7
4014,3906,3092
4015,3907,1041
4016,3907,1754
4017,3907,3124
4018,3908,12
4019,3908,233
4020,3909,3640
4021,3910,2014
4022,3910,2390
4023,3910,3168
4024,3910,3665
4025,3911,676
4026,3911,2442
4027,3912,2433
4028,3912,2848
4029,3912,3564
4030,3913,559
4031,3915,1964
4032,3918,3070
4033,3919,1522
4034,3922,302
4035,3922,334
4036,3922,396
4037,3924,3313
4038,3928,440
4039,3929,16
4040,3930,167
4041,3930,884
4042,3930,3465
4043,3932,247
4044,3933,1754
4045,3933,1764
4046,3934,116
4047,3934,2992
4048,3937,976
4049,3938,341
4050,3938,464
4051,3938,867
4052,3939,44
4053,3939,396
4054,3939,2832
4055,3941,11
4056,3944,2648
4057,3945,2918
4058,3945,3238
4059,3946,1392
4060,3948,2253
4061,3949,782
4062,3949,2014
4063,3951,122
4064,3951,1384
4065,3952,224
4066,3952,1537
4067,3953,2615
4068,3954,1033
4069,3955,15
4070,3955,3724
4071,3957,292
4072,3958,57
4073,3961,6
4074,3961,1886
4075,3961,2213
4076,3963,8
4077,3963,211
4078,3964,95
4079,3964,1676
4080,3970,43
4081,3970,497
4082,3970,1661
4083,3970,3598
4084,3971,247
4085,3972,1745
4086,3975,67
4087,3977,555
4088,3977,2206
4089,3979,37
4090,3980,461
4091,3980,2250
4092,3980,2552
4093,3981,1838
4094,3982,527
4095,3984,109
4096,3984,1680
4097,3984,2175
4098,3987,1329
4099,3987,2886
4100,3989,50
4101,3989,158
4102,3990,2765
4103,3991,1832
4104,3993,18
4105,3993,166
4106,3993,1509
4107,3995,422
4108,3996,167
4109,3998,8
4110,3998,425
4111,4000,2619
4112,4001,2679
4113,4002,2
4114,4002,700
4115,4003,3355
4116,4004,793
4117,4006,2129
4118,4007,562
4119,4008,2251
4120,4008,3964
4121,4009,1804
4122,4009,2480
4123,4010,1462
4124,4011,2986
4125,4012,158
4126,4012,1450
4127,4013,53
4128,4014,224
4129,4017,1253
4130,4017,1860
4131,4018,109
4132,4018,154
4133,4018,828
4134,4018,1009
4135,4021,302
4136,4021,738
4137,4022,52
4138,4022,929
4139,4026,2976
4140,4027,2101
4141,4030,990
4142,4030,3337
4143,4033,196
4144,4034,1037
4145,4037,549
4146,4038,2350
4147,4038,2438
4148,4039,2695
4149,4041,85
4150,4043,2225
4151,4043,2544
4152,4044,3281
4153,4045,2767
4154,4045,3362
4155,4047,1857
4156,4048,1191
4157,4049,44
4158,4050,941
4159,4050,1383
4160,4050,3759
4161,4052,512
4162,4053,386
4163,4054,44
4164,4056,2748
4165,4057,1591
4166,4058,418
4167,4058,814
4168,4058,3547
4169,4059,318
4170,4059,1201
4171,4059,1797
4172,4060,1077
4173,4060,3232
4174,4061,1663
4175,4061,1735
4176,4062,1858
4177,4062,2398
4178,4064,1689
4179,4064,3867
4180,4065,3527
4181,4066,459
4182,4067,803
4183,4067,3867
4184,4068,1348
4185,4069,6
4186,4069,247
4187,4069,1473
4188,4071,1703
4189,4072,1381
4190,4073,1044
4191,4073,1340
4192,4075,613
4193,4075,3906
4194,4076,44
4195,4076,1688
4196,4077,874
4197,4077,1216
4198,4079,158
4199,4079,904
4200,4081,207
4201,4081,564
4202,4082,6
4203,4082,4014
4204,4083,1479
4205,4083,1632
4206,4083,2316
4207,4085,44
4208,4086,509
4209,4086,3970
4210,4088,474
4211,4088,1381
4212,4090,7
4213,4090,3556
4214,4091,49
4215,4092,1
4216,4092,15
4217,4093,774
4218,4094,41
4219,4095,2114
4220,4096,2621
4221,4098,485
4222,4098,2166
4223,4098,2409
4224,4099,19
4225,4099,44
4226,4099,113
4227,4099,982
4228,4101,1712
4229,4105,2283
4230,4107,3899
4231,4108,1209
4232,4109,115
4233,4109,2453
4234,4111,50
4235,4111,349
4236,4111,1919
4237,4112,50
4238,4112,765
4239,4112,1199
4240,4112,1526
4241,4115,1382
4242,4116,555
4243,4117,1422
4244,4117,3163
4245,4118,1685
4246,4119,334
4247,4119,3044
4248,4120,1420
4249,4124,2852
4250,4124,2984
4251,4125,2821
4252,4126,1209
4253,4126,1838
4254,4126,2786
4255,4127,908
4256,4128,2251
4257,4129,497
4258,4130,1509
4259,4130,3285
4260,4131,2552
4261,4133,2619
4262,4133,3621
4263,4134,2575
4264,4138,104
4265,4138,3737
4266,4139,921
4267,4140,128
4268,4140,340
4269,4140,1660
4270,4141,428
4271,4142,496
4272,4144,1121
4273,4145,996
4274,4146,109
4275,4147,3346
4276,4148,21
4277,4148,1504
4278,4148,2751
4279,4151,1834
4280,4153,96
4281,4153,496
4282,4154,2046
4283,4155,3887
4284,4156,9
4285,4158,41
4286,4158,792
4287,4159,422
4288,4159,553
4289,4160,0
4290,4160,745
4291,4161,21
4292,4161,3437
4293,4164,976
4294,4169,82
4295,4174,334
4296,4174,2386
4297,4175,224
4298,4175,1526
4299,4176,5
4300,4176,1543
4301,4178,1163
4302,4179,218
4303,4179,2804
4304,4181,867
4305,4182,2830
4306,4182,3724
4307,4186,1072
4308,4187,3254
4309,4189,323
4310,4190,1194
4311,4190,2131
4312,4190,2826
4313,4192,277
4314,4192,3454
4315,4194,485
4316,4195,4053
4317,4196,145
4318,4201,904
4319,4202,661
4320,4203,555
4321,4203,768
4322,4204,1733
4323,4204,3254
4324,4205,2401
4325,4206,771
4326,4206,4012
4327,4209,651
4328,4210,2195
4329,4211,142
4330,4211,482
4331,4212,1444
4332,4212,3948
4333,4213,75
4334,4213,292
4335,4213,4119
4336,4214,0
4337,4215,400
4338,4215,2895
4339,4216,40
4340,4219,486
4341,4221,1962
4342,4221,3871
4343,4222,1774
4344,4223,375
4345,4224,104
4346,4226,84
4347,4226,166
4348,4226,367
4349,4226,3055
4350,4227,161
4351,4227,3027
4352,4231,1209
4353,4233,1446
4354,4233,3330
4355,4234,2768
4356,4236,44
4357,4236,285
4358,4237,1242
4359,4238,4067
4360,4240,286
4361,4240,497
4362,4241,71
4363,4241,234
4364,4241,1757
4365,4243,207
4366,4243,427
4367,4243,867
4368,4244,1947
4369,4244,2396
4370,4245,519
4371,4246,2365
4372,4246,3072
4373,4247,1598
4374,4247,3070
4375,4249,1017
4376,4249,1635
4377,4254,934
4378,4255,541
4379,4257,4062
4380,4260,684
4381,4261,1595
4382,4263,41
4383,4263,598
4384,4264,2
4385,4264,44
4386,4265,429
4387,4265,3664
4388,4266,622
4389,4268,3132
4390,4270,1849
4391,4271,2625
4392,4272,136
4393,4275,375
4394,4276,451
4395,4276,541
4396,4276,1441
4397,4276,2561
4398,4276,3318
4399,4279,1462
4400,4280,1692
4401,4280,1771
4402,4282,908
4403,4282,2601
4404,4283,156
4405,4283,911
4406,4283,2858
4407,4285,175
4408,4285,1096
4409,4285,1661
4410,4286,344
4411,4286,2775
4412,4290,650
4413,4291,170
4414,4291,2301
4415,4291,2341
4416,4293,103
4417,4294,70
4418,4294,1801
4419,4296,1041
4420,4299,625
4421,4302,0
4422,4303,782
4423,4303,1163
4424,4304,745
4425,4306,21
4426,4306,186
4427,4309,579
4428,4310,701
4429,4310,1153
4430,4310,1958
4431,4312,3173
4432,4313,127
4433,4317,467
4434,4317,2764
4435,4318,1473
4436,4319,186
4437,4321,1181
4438,4323,2341
4439,4324,237
4440,4326,2269
4441,4329,874
4442,4329,2934
4443,4332,5
4444,4332,359
4445,4332,1588
4446,4332,1971
4447,4332,2169
4448,4332,3946
4449,4333,40
4450,4333,1416
4451,4333,3726
4452,4336,1340
4453,4337,3912
4454,4338,40
4455,4338,1630
4456,4340,2427
4457,4341,2918
4458,4342,207
4459,4342,1284
4460,4342,2691
4461,4343,21
4462,4343,164
4463,4346,109
4464,4348,1244
4465,4350,1441
4466,4351,2731
4467,4352,40
4468,4352,1947
4469,4353,15
4470,4353,1003
4471,4355,43
4472,4356,315
4473,4356,1335
4474,4356,1456
4475,4357,2
4476,4357,300
4477,4357,3772
4478,4358,39
4479,4359,1170
4480,4361,3490
4481,4362,952
4482,4362,2166
4483,4363,100
4484,4363,354
4485,4364,1975
4486,4366,541
4487,4366,2065
4488,4367,198
4489,4367,618
4490,4372,95
4491,4372,370
4492,4374,1209
4493,4375,167
4494,4377,1019
4495,4378,106
4496,4378,1304
4497,4378,2929
4498,4379,41
4499,4380,1351
4500,4381,321
4501,4381,1234
4502,4381,1276
4503,4383,2709
4504,4384,1842
4505,4385,650
4506,4386,2018
4507,4387,2515
4508,4387,3003
4509,4390,3421
4510,4391,1369
4511,4392,375
4512,4393,50
4513,4394,1862
4514,4394,3108
4515,4395,236
4516,4396,3250
4517,4398,745
4518,4400,916
4519,4400,2225
4520,4401,3905
4521,4402,1397
4522,4403,3951
4523,4404,273
4524,4410,21
4525,4411,2120
4526,4411,3955
4527,4412,2538
4528,4415,179
4529,4415,1392
4530,4415,3069
4531,4416,2128
4532,4417,99
4533,4417,710
4534,4417,774
4535,4417,934
4536,4419,1595
4537,4420,1352
4538,4422,464
4539,4422,1884
4540,4422,2171
4541,4423,162
4542,4423,2491
4543,4423,2538
4544,4426,3054
4545,4427,1764
4546,4427,3142
4547,4428,3827
4548,4431,1327
4549,4431,3054
4550,4432,903
4551,4433,565
4552,4434,3865
4553,4437,1047
4554,4437,1362
4555,4438,832
4556,4440,2464
4557,4441,197
4558,4443,658
4559,4444,179
4560,4445,182
4561,4445,651
4562,4445,2638
4563,4446,1209
4564,4446,1353
4565,4448,924
4566,4449,1152
4567,4449,3534
4568,4452,1593
4569,4453,2783
4570,4454,842
4571,4454,3787
4572,4454,3961
4573,4455,1396
4574,4455,3861
4575,4458,1335
4576,4459,1096
4577,4461,1712
4578,4463,856
4579,4464,144
4580,4464,1907
4581,4465,463
4582,4468,818
4583,4468,1738
4584,4468,2742
4585,4469,15
4586,4469,2257
4587,4470,2230
4588,4470,3598
4589,4472,321
4590,4474,8
4591,4474,173
4592,4474,691
4593,4474,2385
4594,4475,95
4595,4475,1316
4596,4475,3689
4597,4477,924
4598,4479,455
4599,4479,3906
4600,4482,701
4601,4482,3759
4602,4484,155
4603,4486,2128
4604,4486,2405
4605,4487,33
4606,4487,4309
4607,4490,463
4608,4490,4340
4609,4495,40
4610,4495,84
4611,4496,11
4612,4496,413
4613,4497,6
4614,4497,186
4615,4498,166
4616,4498,650
4617,4499,166
4618,4499,1946
4619,4500,111
4620,4502,358
4621,4502,1003
4622,4503,44
4623,4503,1522
4624,4506,178
4625,4507,50
4626,4508,14
4627,4508,1860
4628,4511,2702
4629,4512,2427
4630,4514,103
4631,4515,40
4632,4515,683
4633,4516,2048
4634,4517,429
4635,4517,1971
4636,4520,835
4637,4522,903
4638,4522,2506
4639,4522,2551
4640,4522,3970
4641,4524,50
4642,4525,1362
4643,4526,1206
4644,4527,1194
4645,4527,2389
4646,4527,3679
4647,4529,44
4648,4530,1
4649,4530,1462
4650,4531,33
4651,4532,477
4652,4532,1679
4653,4533,3165
4654,4534,454
4655,4534,2171
4656,4536,3088
4657,4536,3835
4658,4537,1486
4659,4538,1615
4660,4538,2536
4661,4539,375
4662,4540,71
4663,4540,199
4664,4541,2701
4665,4542,184
4666,4542,856
4667,4545,2408
4668,4548,4194
4669,4549,234
4670,4549,1849
4671,4550,3076
4672,4551,2454
4673,4552,1215
4674,4553,1264
4675,4554,0
4676,4557,53
4677,4557,429
4678,4557,1507
4679,4558,68
4680,4558,71
4681,4558,4266
4682,4560,2003
4683,4562,136
4684,4565,358
4685,4565,2895
4686,4566,3254
4687,4567,161
4688,4567,2628
4689,4568,2678
4690,4572,354
4691,4573,33
4692,4573,273
4693,4576,1021
4694,4577,343
4695,4578,463
4696,4578,1047
4697,4579,2401
4698,4580,671
4699,4581,207
4700,4581,2127
4701,4583,1187
4702,4584,3471
4703,4586,2414
4704,4588,129
4705,4589,143
4706,4589,2962
4707,4590,2080
4708,4592,145
4709,4594,1072
4710,4594,2697
4711,4595,318
4712,4598,18
4713,4598,1598
4714,4598,1705
4715,4599,277
4716,4599,392
4717,4599,3766
4718,4607,62
4719,4608,3756
4720,4610,1163
4721,4610,1766
4722,4611,1420
4723,4612,1420
4724,4613,17
4725,4613,3062
4726,4614,1832
4727,4615,175
4728,4616,4064
4729,4619,40
4730,4619,786
4731,4622,503
4732,4626,144
4733,4626,1572
4734,4627,830
4735,4628,904
4736,4629,2226
4737,4631,4530
4738,4632,1402
4739,4632,3054
4740,4633,43
4741,4634,111
4742,4637,2029
4743,4638,403
4744,4638,418
4745,4640,40
4746,4640,2442
4747,4641,3740
4748,4644,2385
4749,4646,744
4750,4646,3378
4751,4647,2
4752,4647,1017
4753,4649,1024
4754,4650,85
4755,4651,3459
4756,4652,39
4757,4652,334
4758,4652,1179
4759,4653,621
4760,4655,1308
4761,4656,6
4762,4656,328
4763,4659,158
4764,4660,122
4765,4660,2114
4766,4660,4203
4767,4662,414
4768,4662,4161
4769,4667,4454
4770,4668,4599
4771,4670,216
4772,4672,1675
4773,4673,261
4774,4673,1378
4775,4674,142
4776,4674,1272
4777,4674,1678
4778,4675,6
4779,4677,343
4780,4680,199
4781,4680,621
4782,4680,1216
4783,4682,197
4784,4682,393
4785,4683,3168
4786,4685,85
4787,4685,182
4788,4685,2589
4789,4688,122
4790,4689,357
4791,4692,3725
4792,4693,414
4793,4694,50
4794,4694,156
4795,4695,608
4796,4695,1003
4797,4696,1153
4798,4697,3473
4799,4698,777
4800,4700,1314
4801,4701,3104
4802,4703,2538
4803,4703,2775
4804,4703,2972
4805,4704,3214
4806,4705,2479
4807,4708,2036
4808,4708,4634
4809,4709,2030
4810,4710,3924
4811,4711,3263
4812,4712,3536
4813,4714,175
4814,4714,1247
4815,4715,1518
4816,4715,1538
4817,4715,2386
4818,4716,158
4819,4717,194
4820,4718,11
4821,4718,2063
4822,4719,295
4823,4720,68
4824,4720,3728
4825,4721,1406
4826,4722,8
4827,4726,44
4828,4727,17
4829,4727,622
4830,4727,1126
4831,4727,4703
4832,4729,1738
4833,4730,1096
4834,4734,115
4835,4734,4075
4836,4735,2465
4837,4736,4234
4838,4736,4653
4839,4737,2540
4840,4738,1381
4841,4739,19
4842,4739,122
4843,4739,672
4844,4739,4415
4845,4740,3285
4846,4741,894
4847,4741,3781
4848,4741,4155
4849,4743,4010
4850,4744,6
4851,4744,701
4852,4744,4646
4853,4745,1632
4854,4746,2552
4855,4747,768
4856,4747,1294
4857,4747,4077
4858,4749,4030
4859,4750,3559
4860,4751,2438
4861,4752,158
4862,4753,91
4863,4753,1963
4864,4755,271
4865,4755,1744
4866,4755,2496
4867,4756,1985
4868,4760,8
4869,4760,3294
4870,4761,2
4871,4762,245
4872,4762,3540
4873,4762,4646
4874,4764,2
4875,4764,1902
4876,4765,575
4877,4766,1072
4878,4766,3025
4879,4767,310
4880,4768,1916
4881,4769,3336
4882,4771,2335
4883,4771,2389
4884,4772,2626
4885,4773,11
4886,4773,40
4887,4773,207
4888,4773,717
4889,4773,2183
4890,4774,2836
4891,4775,13
4892,4777,563
4893,4777,691
4894,4778,163
4895,4778,732
4896,4778,3540
4897,4779,2523
4898,4779,2736
4899,4779,3123
4900,4780,371
4901,4782,193
4902,4782,519
4903,4784,1317
4904,4785,294
4905,4787,1206
4906,4788,136
4907,4788,3937
4908,4791,631
4909,4791,1504
4910,4792,72
4911,4792,84
4912,4794,2403
4913,4794,4465
4914,4795,2094
4915,4796,1660
4916,4796,2732
4917,4796,3510
4918,4799,4304
4919,4800,9
4920,4800,44
4921,4800,818
4922,4800,1462
4923,4801,1223
4924,4802,340
4925,4803,2015
4926,4804,43
4927,4804,463
4928,4806,75
4929,4807,2
4930,4807,2250
4931,4808,3863
4932,4809,165
4933,4809,341
4934,4809,2250
4935,4810,162
4936,4810,303
4937,4810,2330
4938,4812,302
4939,4812,3002
4940,4813,3195
4941,4814,402
4942,4814,2396
4943,4814,4226
4944,4815,2906
4945,4816,3173
4946,4817,2468
4947,4818,646
4948,4818,1766
4949,4820,1926
4950,4821,3062
4951,4822,43
4952,4822,929
4953,4823,3929
4954,4824,3806
4955,4825,3527
4956,4827,501
4957,4829,1542
4958,4830,162
4959,4831,68
4960,4831,904
4961,4831,1848
4962,4831,2627
4963,4831,3508
4964,4832,1904
4965,4834,1264
4966,4835,854
4967,4836,880
4968,4836,3631
4969,4837,155
4970,4837,1285
4971,4837,4810
4972,4839,0
4973,4839,1847
4974,4839,2918
4975,4840,971
4976,4841,14
4977,4842,202
4978,4842,1504
4979,4843,1191
4980,4844,3057
4981,4845,1352
4982,4849,44
4983,4850,562
4984,4851,4403
4985,4853,82
4986,4854,155
4987,4854,489
4988,4854,619
4989,4856,164
4990,4857,1402
4991,4859,158
4992,4859,965
4993,4859,2765
4994,4860,1067
4995,4860,1124
4996,4862,1264
4997,4862,1841
4998,4862,2030
4999,4862,4022
5000,4863,15
5001,4864,1289
5002,4865,371
5003,4866,1528
5004,4867,136
5005,4867,179
5006,4867,1763
5007,4867,3564
5008,4868,3195
5009,4869,300
5010,4870,292
5011,4870,3751
5012,4870,3826
5013,4871,1869
5014,4872,1848
5015,4872,4380
5016,4873,687
5017,4873,1954
5018,4874,1216
5019,4875,533
5020,4877,1640
5021,4877,3346
5022,4878,4638
5023,4879,1001
5024,4880,371
5025,4881,37
5026,4881,807
5027,4881,4747
5028,4883,14
5029,4883,555
5030,4883,1284
5031,4883,3906
5032,4884,280
5033,4884,281
5034,4884,3019
5035,4884,3054
5036,4885,178
5037,4886,156
5038,4887,44
5039,4889,1794
5040,4890,1606
5041,4891,49
5042,4891,510
5043,4891,771
5044,4893,3714
5045,4897,1481
5046,4899,790
5047,4900,1735
5048,4901,547
5049,4902,116
5050,4902,1004
5051,4903,37
5052,4903,1808
5053,4904,4346
5054,4909,303
5055,4909,1146
5056,4911,392
5057,4912,375
5058,4912,422
5059,4913,1829
5060,4914,2442
5061,4915,1649
5062,4915,1722
5063,4915,2453
5064,4915,3280
5065,4916,1662
5066,4917,6
5067,4920,2635
5068,4923,894
5069,4923,2195
5070,4924,2038
5071,4925,597
5072,4927,894
5073,4928,482
5074,4928,1368
5075,4928,2453
5076,4928,3266
5077,4930,2197
5078,4930,2347
5079,4930,4118
5080,4932,2183
5081,4933,3540
5082,4933,3963
5083,4934,2491
5084,4935,57
5085,4935,1722
5086,4936,337
5087,4937,3096
5088,4938,2576
5089,4938,3858
5090,4939,745
5091,4941,6
5092,4941,1857
5093,4941,3346
5094,4942,6
5095,4944,2576
5096,4945,184
5097,4946,49
5098,4946,2280
5099,4948,1782
5100,4948,2015
5101,4949,124
5102,4949,165
5103,4949,1135
5104,4950,4060
5105,4952,3184
5106,4954,1537
5107,4955,2216
5108,4955,2785
5109,4957,245
5110,4958,41
5111,4958,1565
5112,4959,234
5113,4959,455
5114,4960,43
5115,4960,178
5116,4960,261
5117,4960,1379
5118,4960,1832
5119,4961,1194
5120,4962,14
5121,4962,771
5122,4963,162
5123,4963,1201
5124,4964,15
5125,4964,44
5126,4964,658
5127,4964,1284
5128,4965,2340
5129,4967,1846
5130,4968,3735
5131,4969,3123
5132,4970,166
5133,4972,431
5134,4972,3534
5135,4973,2
5136,4973,50
5137,4973,399
5138,4975,894
5139,4975,3061
5140,4975,3238
5141,4978,409
5142,4978,3280
5143,4979,3866
5144,4980,2755
5145,4980,2979
5146,4981,178
5147,4981,2335
5148,4983,411
5149,4983,2437
5150,4984,657
5151,4984,2659
5152,4985,2803
5153,4987,16
5154,4989,654
5155,4989,3409
5156,4990,848
5157,4990,904
5158,4991,1264
5159,4992,2491
5160,4994,162
5161,4994,1353
5162,4994,2976
5163,4995,156
5164,4995,1406
5165,4996,614
5166,4996,3856
5167,4997,1136
5168,4997,1236
5169,4998,1862
5170,4999,712
